File, Suite, Query name, Query ID, Kind, Severity, Precision
github/codeql/javascript/ql/src/NodeJS/MissingExports.ql, security-and-quality, Missing exports qualifier, js/node/missing-exports-qualifier, problem, error, high
github/codeql/javascript/ql/src/AngularJS/DuplicateDependency.ql, security-and-quality, Duplicate dependency, js/angular/duplicate-dependency, problem, warning, very-high
github/codeql/javascript/ql/src/AngularJS/DisablingSce.ql, security-and-quality, Disabling SCE, js/angular/disabling-sce, problem, warning, very-high
github/codeql/javascript/ql/src/AngularJS/MissingExplicitInjection.ql, security-and-quality, Missing explicit dependency injection, js/angular/missing-explicit-injection, problem, warning, high
github/codeql/javascript/ql/src/AngularJS/DependencyMismatch.ql, security-and-quality, Dependency mismatch, js/angular/dependency-injection-mismatch, problem, warning, very-high
github/codeql/javascript/ql/src/AngularJS/DoubleCompilation.ql, security-and-quality, Double compilation, js/angular/double-compilation, problem, warning, very-high
github/codeql/javascript/ql/src/AngularJS/IncompatibleService.ql, security-and-quality, Incompatible dependency injection, js/angular/incompatible-service, problem, error, high
github/codeql/javascript/ql/src/AngularJS/UseNgSrc.ql, security-and-quality, Use of AngularJS markup in URL-valued attribute, js/angular/expression-in-url-attribute, problem, warning, very-high
github/codeql/javascript/ql/src/AngularJS/RepeatedInjection.ql, security-and-quality, Repeated dependency injection, js/angular/repeated-dependency-injection, problem, warning, high
github/codeql/javascript/ql/src/AngularJS/InsecureUrlWhitelist.ql, security-and-quality, Insecure URL whitelist, js/angular/insecure-url-whitelist, problem, warning, very-high
github/codeql/javascript/ql/src/RegExp/BackrefIntoNegativeLookahead.ql, security-and-quality, Back reference into negative lookahead assertion, js/regex/back-reference-to-negative-lookahead, problem, error, very-high
github/codeql/javascript/ql/src/RegExp/UnmatchableDollar.ql, security-and-quality, Unmatchable dollar in regular expression, js/regex/unmatchable-dollar, problem, error, very-high
github/codeql/javascript/ql/src/RegExp/EmptyCharacterClass.ql, security-and-quality, Empty character class, js/regex/empty-character-class, problem, warning, very-high
github/codeql/javascript/ql/src/RegExp/BackrefBeforeGroup.ql, security-and-quality, Back reference precedes capture group, js/regex/back-reference-before-group, problem, error, very-high
github/codeql/javascript/ql/src/RegExp/UnboundBackref.ql, security-and-quality, Unbound back reference, js/regex/unbound-back-reference, problem, warning, very-high
github/codeql/javascript/ql/src/RegExp/RegExpAlwaysMatches.ql, security-and-quality, Regular expression always matches, js/regex/always-matches, problem, warning, high
github/codeql/javascript/ql/src/RegExp/UnmatchableCaret.ql, security-and-quality, Unmatchable caret in regular expression, js/regex/unmatchable-caret, problem, error, very-high
github/codeql/javascript/ql/src/RegExp/DuplicateCharacterInCharacterClass.ql, security-and-quality, Duplicate character in character class, js/regex/duplicate-in-character-class, problem, warning, very-high
github/codeql/javascript/ql/src/RegExp/IdentityReplacement.ql, security-and-quality, Replacement of a substring with itself, js/identity-replacement, problem, warning, very-high
github/codeql/javascript/ql/src/Security/CWE-201/PostMessageStar.ql, security-and-quality, Cross-window communication with unrestricted target origin, js/cross-window-information-leak, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-094/CodeInjection.ql, security-and-quality, Code injection, js/code-injection, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-094/UnsafeDynamicMethodAccess.ql, security-and-quality, Unsafe dynamic method access, js/unsafe-dynamic-method-access, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-209/StackTraceExposure.ql, security-and-quality, Information exposure through a stack trace, js/stack-trace-exposure, path-problem, warning, very-high
github/codeql/javascript/ql/src/Security/CWE-601/ClientSideUrlRedirect.ql, security-and-quality, Client-side URL redirect, js/client-side-unvalidated-url-redirection, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-601/ServerSideUrlRedirect.ql, security-and-quality, Server-side URL redirect, js/server-side-unvalidated-url-redirection, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-327/BrokenCryptoAlgorithm.ql, security-and-quality, Use of a broken or weak cryptographic algorithm, js/weak-cryptographic-algorithm, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-916/InsufficientPasswordHash.ql, security-and-quality, Use of password hash with insufficient computational effort, js/insufficient-password-hash, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-089/SqlInjection.ql, security-and-quality, Database query built from user-controlled sources, js/sql-injection, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-020/IncompleteUrlSchemeCheck.ql, security-and-quality, Incomplete URL scheme check, js/incomplete-url-scheme-check, problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-020/UselessRegExpCharacterEscape.ql, security-and-quality, Useless regular-expression character escape, js/useless-regexp-character-escape, problem, error, high
github/codeql/javascript/ql/src/Security/CWE-020/IncompleteHostnameRegExp.ql, security-and-quality, Incomplete regular expression for hostnames, js/incomplete-hostname-regexp, problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-020/IncorrectSuffixCheck.ql, security-and-quality, Incorrect suffix check, js/incorrect-suffix-check, problem, error, high
github/codeql/javascript/ql/src/Security/CWE-020/IncompleteUrlSubstringSanitization.ql, security-and-quality, Incomplete URL substring sanitization, js/incomplete-url-substring-sanitization, problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-640/HostHeaderPoisoningInEmailGeneration.ql, security-and-quality, Host header poisoning in email generation, js/host-header-forgery-in-email-generation, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-400/PrototypePollution.ql, security-and-quality, Prototype pollution, js/prototype-pollution, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-400/PrototypePollutionUtility.ql, security-and-quality, Prototype pollution in utility function, js/prototype-pollution-utility, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-834/LoopBoundInjection.ql, security-and-quality, Loop bound injection, js/loop-bound-injection, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-770/MissingRateLimiting.ql, security-and-quality, Missing rate limiting, js/missing-rate-limiting, problem, error, high
github/codeql/javascript/ql/src/Security/CWE-346/CorsMisconfigurationForCredentials.ql, security-and-quality, CORS misconfiguration for credentials transfer, js/cors-misconfiguration-for-credentials, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-116/IncompleteSanitization.ql, security-and-quality, Incomplete string escaping or encoding, js/incomplete-sanitization, problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-116/UnsafeHtmlExpansion.ql, security-and-quality, Unsafe expansion of self-closing HTML tag, js/unsafe-html-expansion, problem, warning, very-high
github/codeql/javascript/ql/src/Security/CWE-116/DoubleEscaping.ql, security-and-quality, Double escaping or unescaping, js/double-escaping, problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-116/IncompleteHtmlAttributeSanitization.ql, security-and-quality, Incomplete HTML attribute sanitization, js/incomplete-html-attribute-sanitization, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-776/XmlBomb.ql, security-and-quality, XML internal entity expansion, js/xml-bomb, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-312/CleartextStorage.ql, security-and-quality, Clear text storage of sensitive information, js/clear-text-storage-of-sensitive-data, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-312/CleartextLogging.ql, security-and-quality, Clear-text logging of sensitive information, js/clear-text-logging, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-754/UnvalidatedDynamicMethodCall.ql, security-and-quality, Unvalidated dynamic method call, js/unvalidated-dynamic-method-call, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-798/HardcodedCredentials.ql, security-and-quality, Hard-coded credentials, js/hardcoded-credentials, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-134/TaintedFormatString.ql, security-and-quality, Use of externally-controlled format string, js/tainted-format-string, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-352/MissingCsrfMiddleware.ql, security-and-quality, Missing CSRF middleware, js/missing-token-validation, problem, error, high
github/codeql/javascript/ql/src/Security/CWE-338/InsecureRandomness.ql, security-and-quality, Insecure randomness, js/insecure-randomness, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-502/UnsafeDeserialization.ql, security-and-quality, Deserialization of user-controlled data, js/unsafe-deserialization, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-730/RegExpInjection.ql, security-and-quality, Regular expression injection, js/regex-injection, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-022/ZipSlip.ql, security-and-quality, Arbitrary file write during zip extraction (Zip Slip), js/zipslip, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-022/TaintedPath.ql, security-and-quality, Uncontrolled data used in path expression, js/path-injection, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-843/TypeConfusionThroughParameterTampering.ql, security-and-quality, Type confusion through parameter tampering, js/type-confusion-through-parameter-tampering, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-611/Xxe.ql, security-and-quality, XML external entity expansion, js/xxe, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-078/UselessUseOfCat.ql, security-and-quality, Unnecessary use of `cat` process, js/unnecessary-use-of-cat, problem, error, high
github/codeql/javascript/ql/src/Security/CWE-078/CommandInjection.ql, security-and-quality, Uncontrolled command line, js/command-line-injection, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-078/UnsafeShellCommandConstruction.ql, security-and-quality, Unsafe shell command constructed from library input, js/shell-command-constructed-from-input, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-078/ShellCommandInjectionFromEnvironment.ql, security-and-quality, Shell command built from environment values, js/shell-command-injection-from-environment, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-643/XpathInjection.ql, security-and-quality, XPath injection, js/xpath-injection, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-079/ReflectedXss.ql, security-and-quality, Reflected cross-site scripting, js/reflected-xss, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-079/UnsafeJQueryPlugin.ql, security-and-quality, Unsafe jQuery plugin, js/unsafe-jquery-plugin, path-problem, warning, high
github/codeql/javascript/ql/src/Security/CWE-079/Xss.ql, security-and-quality, Client-side cross-site scripting, js/xss, path-problem, error, high
github/codeql/javascript/ql/src/Security/CWE-079/StoredXss.ql, security-and-quality, Stored cross-site scripting, js/stored-xss, path-problem, error, high
